id,Year,B.Bmsy,F.Fmsy
18-CAAL-cUnc-cv40,1952,4.64305,0.0162273
18-CAAL-cUnc-cv40,1953,4.66345,0.1792
18-CAAL-cUnc-cv40,1954,4.25673,1.00191
18-CAAL-cUnc-cv40,1955,2.48997,0.695727
18-CAAL-cUnc-cv40,1956,2.06532,0.594726
18-CAAL-cUnc-cv40,1957,1.94264,0.550089
18-CAAL-cUnc-cv40,1958,1.89963,0.960518
18-CAAL-cUnc-cv40,1959,1.52884,0.873631
18-CAAL-cUnc-cv40,1960,1.41848,0.930086
18-CAAL-cUnc-cv40,1961,1.35718,1.48985
18-CAAL-cUnc-cv40,1962,1.02171,1.41896
18-CAAL-cUnc-cv40,1963,0.888775,1.64685
18-CAAL-cUnc-cv40,1964,0.753488,0.948522
18-CAAL-cUnc-cv40,1965,0.912144,1.1075
18-CAAL-cUnc-cv40,1966,0.928161,1.41544
18-CAAL-cUnc-cv40,1967,0.810921,0.762071
18-CAAL-cUnc-cv40,1968,0.986228,0.587154
18-CAAL-cUnc-cv40,1969,1.19466,0.550927
18-CAAL-cUnc-cv40,1970,1.36499,1.25654
18-CAAL-cUnc-cv40,1971,1.06208,1.77215
18-CAAL-cUnc-cv40,1972,0.776806,1.92356
18-CAAL-cUnc-cv40,1973,0.682823,1.93182
18-CAAL-cUnc-cv40,1974,0.646383,1.66094
18-CAAL-cUnc-cv40,1975,0.697087,1.22782
18-CAAL-cUnc-cv40,1976,0.785935,1.14919
18-CAAL-cUnc-cv40,1977,0.819721,0.591172
18-CAAL-cUnc-cv40,1978,1.01173,1.11293
18-CAAL-cUnc-cv40,1979,0.917549,1.16994
18-CAAL-cUnc-cv40,1980,0.876139,0.79927
18-CAAL-cUnc-cv40,1981,1.09702,1.49699
18-CAAL-cUnc-cv40,1982,0.932744,1.91065
18-CAAL-cUnc-cv40,1983,0.727607,1.25112
18-CAAL-cUnc-cv40,1984,0.784188,1.30223
18-CAAL-cUnc-cv40,1985,0.787187,1.2553
18-CAAL-cUnc-cv40,1986,0.713851,1.17751
18-CAAL-cUnc-cv40,1987,0.675532,1.15109
18-CAAL-cUnc-cv40,1988,0.627342,1.50267
18-CAAL-cUnc-cv40,1989,0.62635,2.32449
18-CAAL-cUnc-cv40,1990,0.581668,1.61452
18-CAAL-cUnc-cv40,1991,0.607473,1.2404
18-CAAL-cUnc-cv40,1992,0.663146,0.916597
18-CAAL-cUnc-cv40,1993,0.772857,1.14117
18-CAAL-cUnc-cv40,1994,0.839276,1.85251
18-CAAL-cUnc-cv40,1995,0.728955,1.71135
18-CAAL-cUnc-cv40,1996,0.766474,1.47487
18-CAAL-cUnc-cv40,1997,0.800787,1.30848
18-CAAL-cUnc-cv40,1998,0.91594,1.7927
18-CAAL-cUnc-cv40,1999,1.00681,1.54528
18-CAAL-cUnc-cv40,2000,0.951108,1.24208
18-CAAL-cUnc-cv40,2001,1.05511,1.08031
18-CAAL-cUnc-cv40,2002,1.08671,1.16603
18-CAAL-cUnc-cv40,2003,0.922959,1.79679
18-CAAL-cUnc-cv40,2004,0.729728,1.7779
18-CAAL-cUnc-cv40,2005,0.583404,1.62005
18-CAAL-cUnc-cv40,2006,0.592124,1.34846
18-CAAL-cUnc-cv40,2007,0.654096,1.19982
18-CAAL-cUnc-cv40,2008,0.680132,1.37628
18-CAAL-cUnc-cv40,2009,0.674925,1.20755
18-CAAL-cUnc-cv40,2010,0.71928,1.22966
18-CAAL-cUnc-cv40,2011,0.687952,1.52819
18-CAAL-cUnc-cv40,2012,0.562626,1.71096
18-CAAL-cUnc-cv40,2013,0.463583,1.35921
18-CAAL-cUnc-cv40,2014,0.492888,1.68302
18-CAAL-cUnc-cv40,2015,0.425661,1.83488
18-CAAL-cUnc-cv40,2016,0.383268,1.67371
18-CAAL-cUnc-cv40,2017,0.396586,1.338
18-CAAL-cUnc-cv40,2018,0.444878,1.49424
18-CAAL-cUnc-cv40,2019,0.438969,1.47535
18-CAAL-cUnc-cv40,2020,0.405282,1.41227
18-CAAL-cUnc-cv40,2021,0.38863,1.50239
18-CAAL-cUnc-cv40,2022,0.477649,1.00109
18-CAAL-cUnc-cv40,2023,0.692,1.00109
